customer_id,age,gender,city,tenure_months,contract_type,monthly_charges,total_spend,num_products,login_frequency,last_login_days,support_tickets,payment_method,device,satisfaction_score,referral_source,churn
CUST_08671,31.3225784,Female,Bangalore,3.506512188,Month-to-Month,52.2754025,246.1688385,3,9.0,24.56879708,4,Debit Card,mobile,3.0,Email,0
CUST_08672,37.09908161,Female,Chennai,16.5229753,Two Year,27.76287445,246.1688385,5,6.0,14.80242484,2,Net Banking,Desktop,4.0,Organic,1
CUST_08673,21.35731169,Male,Mumbai,5.784546044,Month-to-Month,27.04158328,156.4232836,4,13.0,18.65994978,1,Net Banking,Tablet,5.0,Paid Ad,0
CUST_08674,21.80901731,Female,Hyderabad,1.48687789,One Year,457.8007026,680.6937428,1,5.0,2.750045255,1,Credit Card,Mobile,4.0,Email,0
CUST_08675,43.70589887,Male,Kolkata,9.450925257,Month-to-Month,28.59380285,270.2378935,4,17.0,15.9204932,2,Credit Card,Mobile,4.0,Email,1
CUST_08676,45.58181936,Female,Hyderabad,3.722881093,One Year,189.0207098,703.701627,3,6.0,1.103988346,2,Net Banking,Mobile,4.0,Email,1
CUST_08677,35.31714687,Male,Mumbai,29.70344643,One Year,44.07837281,1309.279586,7,11.0,7.318560605,2,Net Banking,Mobile,5.0,Referral,1
CUST_08678,20.26970909,Male,Bangalore,18.31153386,Month-to-Month,24.39611476,446.7302813,3,3.0,16.833163,3,Net Banking,Desktop,4.0,Referral,1
CUST_08679,35.52565468,Female,Bangalore,3.726997117,Two Year,59.23966366,220.7860557,6,9.0,21.12829579,0,Net Banking,Mobile,4.0,Referral,0
CUST_08680,50.08681953,Female,Chennai,0.222829364,Month-to-Month,224.862552,224.862552,1,9.0,2.363385365,1,UPI,Desktop,4.0,Paid Ad,1
CUST_08681,35.19792822,Male,Kolkata,39.62587693,Month-to-Month,0.252360346,10.0,3,9.0,6.1998318,3,UPI,Desktop,4.0,Social Media,1
CUST_08682,31.19950481,Female,Bangalore,4.651696961,One Year,16.672943,111.7122365,6,5.0,99.42908502,0,UPI,Desktop,4.0,Social Media,1
CUST_08683,18.0,Male,Mumbai,22.36690498,Month-to-Month,30.5159184,682.5466473,4,5.0,16.32105747,2,Debit Card,Mobile,3.0,Social Media,0
CUST_08684,45.08436319,Male,Delhi,9.860700422,One Year,72.11861002,711.1400082,1,8.0,11.33310916,1,Net Banking,Mobile,4.0,Organic,1
CUST_08685,31.68844284,Female,Delhi,21.13556113,One Year,5.160423204,246.1688385,1,11.0,25.07431076,3,UPI,Mobile,4.0,Organic,0
CUST_08686,46.3164877,Male,Pune,9.10298631,Two Year,32.21491532,293.2519331,6,11.0,5.399769941,2,Credit Card,Tablet,5.0,Organic,1
CUST_08687,38.3728667,Male,Mumbai,2.182876848,Month-to-Month,91.02764703,198.7021432,5,4.0,10.86696317,0,Credit Card,Mobile,3.0,Paid Ad,0
CUST_08688,24.39867073,Female,Delhi,6.054014199,Two Year,86.30098922,522.4674141,3,10.0,17.25488817,1,Credit Card,mobile,5.0,Referral,1
CUST_08689,35.69893233,Female,Delhi,4.999849623,Month-to-Month,555.6109967,2777.971432,2,6.0,0.760825546,0,Net Banking,Mobile,4.0,Email,0
CUST_08690,50.7000604,Female,Mumbai,13.40760291,month-to-month,39.78514131,533.4233763,3,3.0,6.127626725,0,Debit Card,Desktop,1.0,Organic,1
CUST_08691,33.21015213,Male,Mumbai,25.7705919,Month-to-Month,4.54292377,117.0738345,5,10.0,3.744175827,0,Credit Card,Desktop,3.0,Organic,0
CUST_08692,35.19792822,Female,Bangalore,7.350281036,Month-to-Month,30.53885998,224.4692034,3,8.0,2.773826635,2,UPI,Desktop,5.0,Organic,1
CUST_08693,18.0,Male,Bangalore,0.291440843,One Year,1143.811149,1143.811149,7,6.0,11.76564356,2,Net Banking,Tablet,5.0,Organic,1
CUST_08694,25.73402376,Male,Bangalore,17.56218714,Month-to-Month,2.95857357,51.95902271,3,9.0,13.56769649,0,UPI,Mobile,4.0,Paid Ad,0
CUST_08695,30.07836486,Male,Kolkata,22.33905895,One Year,5.568356231,124.3918381,6,8.0,34.96803239,3,UPI,Mobile,3.0,Email,0
CUST_08696,44.83998963,Male,Mumbai,79.04023957,Month-to-Month,6.759867172,534.3015208,3,8.0,35.89543132,1,UPI,Desktop,5.0,Organic,0
CUST_08697,21.54980879,Male,Mumbai,21.36739746,One Year,47.55553098,1016.137932,3,9.0,15.37083988,2,Debit Card,Mobile,5.0,Organic,0
CUST_08698,53.64502263,Male,Bangalore,15.29023439,One Year,31.26972394,478.1214083,3,5.0,1.061597418,1,Credit Card,Mobile,2.0,Organic,1
CUST_08699,18.95417347,Other,Pune,20.44589482,One Year,6.140176411,125.5414011,2,11.0,0.035110384,0,Credit Card,Mobile,1.0,Organic,0
CUST_08700,62.97783311,Female,Chennai,63.1130393,One Year,6.995460497,441.5047733,7,9.0,10.38936239,0,Debit Card,mobile,4.0,Paid Ad,0
CUST_08701,55.70622268,Female,Hyderabad,16.34199151,month-to-month,9.124441239,385.9554867,3,5.0,10.38451921,1,UPI,Mobile,3.0,Paid Ad,0
CUST_08702,36.69399499,Female,Mumbai,9.361262244,One Year,38.44865855,246.1688385,2,5.0,32.68751708,2,COD,Mobile,5.0,Organic,0
CUST_08703,18.0,Female,Delhi,16.34199151,One Year,33.83265935,219.9101283,2,10.0,18.91961377,0,Net Banking,Mobile,4.0,Social Media,1
CUST_08704,34.33491126,Male,Delhi,16.34199151,Two Year,35.47274759,259.3798888,2,8.0,7.953819131,1,UPI,Desktop,1.0,Email,0
CUST_08705,30.3579085,Female,Delhi,16.848686,Month-to-Month,5.352038317,90.17481303,2,7.0,6.009982597,1,Credit Card,Desktop,4.0,Organic,0
CUST_08706,19.70855332,Female,Chennai,32.70650453,Month-to-Month,114.5086853,3562.5945484000245,1,10.0,0.705538632,2,UPI,Mobile,5.0,Social Media,0
CUST_08707,38.49211553,Female,Kolkata,16.79055386,Month-to-Month,17.32036413,290.8185068,2,7.0,38.79576652,3,Net Banking,Mobile,4.0,Social Media,0
CUST_08708,25.11628244,Female,Bangalore,1.68489669,Month-to-Month,265.5117933,447.3599416,2,8.0,20.84896707,1,Credit Card,Desktop,2.0,Social Media,0
CUST_08709,35.19792822,Female,Bangalore,30.86007275,Month-to-Month,6.239090743,192.5387942,6,11.0,7.474205648,2,Credit Card,Mobile,4.0,Social Media,1
CUST_08710,32.55585639,Female,Mumbai,39.35383574,Two Year,16.672943,620.0755729,7,9.0,1.053720776,1,Debit Card,Mobile,4.0,Paid Ad,0
CUST_08711,28.10109406,Male,Hyderabad,8.202799841,month-to-month,7.150971519,58.65798804,3,9.0,43.61535797,0,Net Banking,Mobile,5.0,Social Media,1
CUST_08712,59.93787941,Female,Bangalore,26.18444191,Month-to-Month,1.369805141,35.86758314,4,9.0,46.05451088,2,Credit Card,Desktop,3.0,Social Media,1
CUST_08713,28.5714244,Male,Pune,13.34778243,Month-to-Month,17.72774774,236.6261198,6,6.0,1.821999819,2,Net Banking,Desktop,5.0,Organic,1
CUST_08714,40.29057214,Male,Bangalore,52.78322239,Month-to-Month,44.40124103,2343.64058,4,7.0,35.6404922,2,UPI,Mobile,5.0,Email,0
CUST_08715,36.74626991,Male,Mumbai,44.77887446,Month-to-Month,20.6438291,246.1688385,1,4.0,17.40270607,2,Debit Card,Mobile,3.0,Social Media,0
CUST_08716,39.2330027,Female,Hyderabad,17.88840861,Month-to-Month,5.621260841,100.5554108,7,9.0,20.25772245,2,UPI,Mobile,3.0,Social Media,0
CUST_08717,40.14906084,Male,Bangalore,28.2252339,Month-to-Month,15.29429303,431.684998,5,8.0,8.563473703,1,UPI,Mobile,4.0,Organic,0
CUST_08718,35.19792822,Female,Kolkata,51.56579322,One Year,2.357385212,121.5604384,6,5.0,8.187197574,0,credit card,Mobile,1.0,Referral,0
CUST_08719,38.19735291,Male,Hyderabad,16.43082433,Month-to-Month,23.80508594,391.1371854,5,11.0,6.437607502,3,Credit Card,Mobile,5.0,Referral,0
CUST_08720,37.69874954,Female,Mumbai,9.018864774,Month-to-Month,47.25293622,426.167842,1,6.0,8.207269812,0,UPI,Mobile,4.0,Social Media,1
CUST_08721,35.70172482,Female,Mumbai,33.62562,Month-to-Month,20.16278859,677.9862673,4,4.0,12.92909131,1,Debit Card,mobile,4.0,Paid Ad,0
CUST_08722,33.33898577,Male,Mumbai,5.965111319,One Year,7.329022975,43.7184379,6,12.0,3.150645498,1,UPI,Mobile,3.0,Email,1
CUST_08723,24.05842542,Female,Mumbai,11.80539029,One Year,5.151546602,60.81601825,2,6.0,14.24923177,1,Net Banking,Mobile,4.0,Email,0
CUST_08724,34.26957947,Male,Mumbai,48.1891681,Month-to-Month,4.672704933,225.1737635,4,11.0,2.90455962,1,Net Banking,Desktop,5.0,Email,0
CUST_08725,37.8952085,Female,Hyderabad,30.93325929,Two Year,2.540859408,78.59706288,2,9.0,3.163080238,3,Credit Card,Mobile,3.0,Social Media,1
CUST_08726,39.82597468,Male,Pune,12.41274137,Month-to-Month,5.815822663,72.19030254,4,10.0,12.06324946,3,Net Banking,Desktop,4.0,Organic,0
CUST_08727,37.16341728,Female,Delhi,5.801907348,Month-to-Month,16.672943,329.9836531,7,9.0,3.38575251,1,Credit Card,Mobile,3.0,Organic,1
CUST_08728,32.20453984,Female,Kolkata,10.56017932,One Year,8.459335465,89.3320994,5,14.0,16.65911729,1,UPI,Desktop,4.0,Paid Ad,0
CUST_08729,34.31504116,Male,Hyderabad,8.021293978,Month-to-Month,365.5206687,2931.948739,2,10.0,13.52921447,2,COD,Mobile,4.0,Email,0
CUST_08730,28.35624219,Male,Hyderabad,4.648634738,One Year,29.28114642,136.1173544,2,11.0,34.08902028,3,UPI,Desktop,3.0,Referral,1
CUST_08731,38.75868789,Female,Mumbai,32.63941002,Month-to-Month,5.56904872,181.7704646,3,5.0,43.96086446,0,Debit Card,Desktop,5.0,Social Media,1
CUST_08732,32.34646127,Female,Mumbai,6.970697688,One Year,48.69514222,339.4391153,6,19.0,0.18496489,1,Debit Card,Mobile,1.0,Organic,1
CUST_08733,37.16673126,Female,Bangalore,14.53063373,Month-to-Month,3.205890788,46.58362482,2,11.0,7.412528909,1,Net Banking,Mobile,2.0,Organic,0
CUST_08734,47.00963652,Female,Chennai,11.70075511,One Year,36.58731457,428.0992081,3,7.0,48.38746639,1,Net Banking,Mobile,2.0,Email,1
CUST_08735,26.48769308,Male,Bangalore,96.52059842,Month-to-Month,3.690854393,356.2434747,5,11.0,2.813051027,3,UPI,Desktop,5.0,Email,0
CUST_08736,42.16034457,Female,Delhi,11.90612378,month-to-month,13.99515309,166.628025,7,7.0,20.24246006,0,Debit Card,Mobile,4.0,Organic,1
CUST_08737,35.39852216,Male,Hyderabad,2.000701648,Month-to-Month,165.3099332,330.7358559,6,11.0,22.76019898,2,Debit Card,Mobile,2.0,Social Media,0
CUST_08738,35.19792822,Male,Delhi,2.258861211,Two Year,16.672943,391.9407828,1,7.0,13.04906917,2,Credit Card,Mobile,3.0,Referral,1
CUST_08739,32.40439606,Female,Bangalore,21.44251574,Month-to-Month,55.33104346,1186.43677,2,6.0,10.70657317,0,Credit Card,Mobile,4.0,Social Media,1
CUST_08740,43.341975,Male,Chennai,21.95282102,Month-to-Month,174.407055,3562.5945484000245,5,8.0,0.065889005,2,Debit Card,Desktop,2.0,Email,0
CUST_08741,35.18424142,Male,Mumbai,13.02215495,Two Year,5.845644065,76.12288281,1,8.0,23.00909722,1,Credit Card,Mobile,4.0,Organic,1
CUST_08742,18.3403459,Male,Mumbai,13.568609,month-to-month,4.328230879,58.72807249,2,8.0,50.30584578,1,Credit Card,Desktop,3.0,Paid Ad,0
CUST_08743,28.75173085,Male,Hyderabad,1.330594727,Month-to-Month,205.9016375,246.1688385,3,7.0,21.15648086,2,Debit Card,Desktop,2.0,Referral,1
CUST_08744,45.56565327,Female,Bangalore,17.44320393,month-to-month,1.425096539,24.85824955,3,7.0,7.519399529,4,Credit Card,Mobile,4.0,Email,0
CUST_08745,29.80766647,Other,Kolkata,16.86411222,Month-to-Month,29.64130798,499.8743441,4,6.0,8.219130578,2,UPI,Mobile,1.0,Referral,0
CUST_08746,18.0,Male,Delhi,3.887732557,month-to-month,71.27621932,277.1028784,7,11.0,4.730863166,3,UPI,Mobile,4.0,Paid Ad,1
CUST_08747,34.6231638,Male,Bangalore,2.631255012,One Year,139.289477,3562.5945484000245,2,9.0,13.66988139,2,Credit Card,Mobile,5.0,Referral,0
CUST_08748,21.89196442,Male,Mumbai,3.165630784,Two Year,55.35231792,175.2250016,3,7.0,15.32682431,2,Credit Card,Desktop,4.0,Email,1
CUST_08749,36.58181279,Male,Pune,2.556087958,Two Year,126.7275358,323.9267282,1,7.0,2.632367969,0,Net Banking,Desktop,5.0,Social Media,1
CUST_08750,53.61376498,Male,Kolkata,22.58065447,Month-to-Month,18.21726904,411.3578576,3,9.0,10.63762363,0,Debit Card,Desktop,5.0,Paid Ad,0
CUST_08751,44.23348773,Male,Chennai,5.250156096,Month-to-Month,58.07689669,304.9127732,5,5.0,8.83705673,3,UPI,Mobile,4.0,Organic,1
CUST_08752,53.43986994,Other,Mumbai,6.950178298,Month-to-Month,8.017480411,55.72291836,3,4.0,28.89426152,0,Credit Card,Mobile,5.0,Social Media,1
CUST_08753,28.26185574,Female,Delhi,4.575423703,Month-to-Month,64.61891068,295.6588955,1,8.0,20.58559262,0,Net Banking,Mobile,3.0,Organic,1
CUST_08754,33.282004,Female,Delhi,75.98812815,One Year,24.74897404,1880.628211,6,7.0,13.60572745,3,Credit Card,Desktop,5.0,Referral,0
CUST_08755,22.46676564,Male,Kolkata,46.28128381,Month-to-Month,6.891188885,318.9330686,5,8.0,12.4824288,3,Net Banking,Desktop,2.0,Organic,0
CUST_08756,26.79147866,Male,Mumbai,6.288182799,Month-to-Month,45.2448589,284.5079435,2,4.0,21.55662912,3,UPI,Desktop,3.0,Referral,0
CUST_08757,23.87738201,Male,Delhi,9.524442017,Two Year,16.672943,1361.090402,6,7.0,33.2589694,0,Credit Card,Mobile,2.0,Email,0
CUST_08758,19.31932437,Male,Mumbai,5.654080802,Two Year,19.05720673,107.7509867,6,9.0,8.023532709,2,Credit Card,Desktop,5.0,Organic,1
CUST_08759,51.3902795,Male,Bangalore,16.24871249,One Year,40.07015248,246.1688385,3,9.0,5.593216449,4,Credit Card,Mobile,5.0,Paid Ad,0
CUST_08760,18.0,Male,Delhi,0.47532889,Month-to-Month,136.5685808,136.5685808,1,6.0,7.475703596,3,credit card,Desktop,2.0,Email,1
CUST_08761,51.44166686,Female,Hyderabad,26.70760134,One Year,30.27412716,808.5493189,5,9.0,14.40547768,3,Net Banking,Mobile,5.0,Organic,1
CUST_08762,49.9527071,Male,Mumbai,17.77368946,Month-to-Month,33.11988067,246.1688385,1,5.0,24.61566446,1,Credit Card,Tablet,4.0,Referral,1
CUST_08763,40.99751211,Male,Kolkata,54.93758808,Two Year,2.830053091,155.476291,1,10.0,6.763731777,0,Debit Card,Desktop,3.0,Social Media,0
CUST_08764,21.62591278,Female,Kolkata,4.310315864,Month-to-Month,42.36961904,182.6264411,7,9.0,4.21504336,3,Net Banking,Desktop,4.0,Organic,0
CUST_08765,18.0,Male,Hyderabad,39.12475567,One Year,18.33546737,717.3706808,1,6.0,19.81915633,2,UPI,Desktop,2.0,Social Media,0
CUST_08766,28.41915582,Other,Delhi,37.68071487,Month-to-Month,0.843542989,31.78530286,4,7.0,4.933539097,1,Credit Card,Desktop,4.0,Email,0
CUST_08767,42.50144548,Female,Delhi,3.264655019,Two Year,46.09589416,150.4871922,6,5.0,18.91880806,3,Debit Card,mobile,5.0,Social Media,0
CUST_08768,35.03676365,Male,Mumbai,12.20225302,One Year,39.67965642,246.1688385,4,11.0,11.5157709,2,Credit Card,Desktop,4.0,Organic,1
CUST_08769,35.19792822,Male,Bangalore,4.476324002,Two Year,38.9500625,174.3530997,2,5.0,12.12779784,1,Debit Card,Mobile,4.0,Email,1
CUST_08770,48.77845742,Male,Mumbai,7.055903131,Month-to-Month,40.22485661,283.8226917,6,13.0,12.06697494,3,COD,mobile,4.0,Organic,1
CUST_08771,55.21259994,Female,Delhi,7.33203517,Month-to-Month,3.534178327,25.91271979,3,12.0,16.09018096,1,UPI,Mobile,4.0,Email,0
CUST_08772,32.28081003,Female,Kolkata,19.49911866,Month-to-Month,4.902301689,95.59056233,4,6.0,19.67495608,4,Credit Card,Mobile,3.0,Organic,0
CUST_08773,36.31204284,Female,Delhi,12.72064838,Month-to-Month,40.61637902,516.666676,7,7.0,17.0358741,3,COD,Mobile,4.0,Paid Ad,1
CUST_08774,18.0,Female,Mumbai,16.34199151,Two Year,1.512196231,107.1138069,4,13.0,0.16047514,2,UPI,Mobile,4.0,Organic,1
CUST_08775,30.02735941,Male,Hyderabad,3.242363914,One Year,18.01116154,58.39874022,1,16.0,16.6863854,1,UPI,Mobile,3.0,Email,0
CUST_08776,41.12527974,Male,Chennai,87.30929591,Month-to-Month,9.009796152,786.6389583,7,2.0,30.66255695,6,credit card,Mobile,5.0,Organic,0
CUST_08777,39.25827848,Female,Hyderabad,16.34199151,Month-to-Month,68.5708331,431.4935055,1,6.0,16.26100137,1,Net Banking,Mobile,3.0,Social Media,1
CUST_08778,28.90798581,Male,Hyderabad,35.57400166,Month-to-Month,2.077153052,73.89264613,3,15.0,21.86586949,1,Net Banking,Desktop,4.0,Email,0
CUST_08779,31.7090779,Male,Bangalore,9.934942625,Month-to-Month,28.68275663,284.9615414,4,11.0,6.874734789,1,credit card,Desktop,2.0,Organic,0
CUST_08780,35.19792822,Male,Mumbai,3.705896209,One Year,20.66687764,76.58930348,7,9.0,49.38054455,1,UPI,Mobile,5.0,Organic,1
CUST_08781,31.65842344,Female,Kolkata,46.82755536,One Year,4.418601388,3562.5945484000245,7,5.0,17.24405859,2,UPI,Desktop,4.0,Email,0
CUST_08782,40.07881763,Female,Mumbai,8.865940126,Month-to-Month,33.49412417,296.9568994,3,7.0,3.813560529,1,Net Banking,Desktop,4.0,Social Media,0
CUST_08783,35.19792822,Female,Bangalore,25.81077257,Month-to-Month,3.895655721,100.5498838,6,6.0,4.410484211,3,Credit Card,Mobile,5.0,Organic,0
CUST_08784,34.10780582,Male,Mumbai,20.05760601,Month-to-Month,27.60392004,553.6685524,5,10.0,3.638790246,0,UPI,Mobile,5.0,Organic,1
CUST_08785,39.19970643,Male,Bangalore,15.3167416,month-to-month,42.86863417,656.6077922,3,12.0,9.328891139,2,Credit Card,Tablet,3.0,Social Media,0
CUST_08786,28.15418377,Female,Delhi,16.43570126,Month-to-Month,19.89495541,326.9875437,5,10.0,3.216909636,3,UPI,Mobile,4.0,Paid Ad,0
CUST_08787,29.24800347,Female,Delhi,31.62375437,One Year,12.20043746,385.8236372,2,5.0,20.46533006,1,UPI,Mobile,4.0,Email,0
CUST_08788,29.59526671,Female,Delhi,2.204791734,Month-to-Month,22.44920553,49.49582278,5,10.0,0.148279504,1,Debit Card,Mobile,2.0,Social Media,1
CUST_08789,29.25140032,Male,Hyderabad,26.4759509,One Year,41.35399958,1094.886462,7,7.0,4.644089568,2,COD,Mobile,4.0,Paid Ad,0
CUST_08790,35.07060533,Male,Chennai,54.27742302,Month-to-Month,16.672943,221.3051488,1,4.0,1.054534412,3,Credit Card,Tablet,4.0,Email,0
CUST_08791,35.19792822,Female,Delhi,1.428604458,month-to-month,61.22281622,87.46318818,2,11.0,6.150798073,1,Net Banking,Mobile,3.0,Organic,1
CUST_08792,18.0,Female,Kolkata,3.637989006,Month-to-Month,16.672943,287.2690961,1,7.0,0.130013699,2,UPI,Tablet,3.0,Organic,1
CUST_08793,42.83456446,Male,Kolkata,30.26420758,Month-to-Month,18.35773929,555.5824326,6,10.0,14.3443916,4,Credit Card,Tablet,4.0,Email,0
CUST_08794,31.52001339,Male,Bangalore,13.79942494,Month-to-Month,31.15446592,429.9137141,2,8.0,6.567155436,1,Credit Card,Desktop,3.0,Email,0
CUST_08795,58.19555811,Female,Hyderabad,12.40218122,Two Year,5.983275955,74.2056727,6,10.0,6.824511068,4,Credit Card,Desktop,5.0,Email,1
CUST_08796,20.70021753,Female,Mumbai,16.34199151,One Year,159.272843,563.0687185,2,11.0,8.804772756,5,UPI,Mobile,3.0,Organic,1
CUST_08797,24.59222589,Other,Mumbai,16.96271436,One Year,13.4941647,228.8976614,4,8.0,28.58564962,0,UPI,Desktop,4.0,Paid Ad,0
CUST_08798,32.56509226,Female,Mumbai,3.247176574,Month-to-Month,130.7829042,424.6751827,4,7.0,3.089564829,0,UPI,Mobile,5.0,Email,1
CUST_08799,39.9587054,Female,Delhi,15.53876096,Two Year,6.520530516,101.320965,4,5.0,34.50503289,1,UPI,Desktop,4.0,Organic,0
CUST_08800,18.0,Female,Bangalore,34.61507309,Month-to-Month,22.33630815,773.1729392,3,7.0,34.74744706,0,UPI,Desktop,1.0,Email,1
CUST_08801,25.05079937,Male,Kolkata,7.170297043,Month-to-Month,41.72247684,299.1625523,1,5.0,17.71218123,1,Credit Card,Mobile,3.0,Paid Ad,1
CUST_08802,42.09584193,Male,Chennai,15.73054736,Two Year,57.51818346,904.792509,2,8.0,42.99816756,1,Credit Card,Mobile,4.0,Email,1
CUST_08803,23.62251264,Female,Delhi,115.9274858,One Year,0.390112628,246.1688385,7,9.0,0.99553156,2,Net Banking,Desktop,4.0,Social Media,0
CUST_08804,51.44031652,Male,Delhi,27.85046048,Month-to-Month,1.880597354,246.1688385,7,7.0,7.985659761,2,Credit Card,Desktop,5.0,Referral,0
CUST_08805,29.55339681,Male,Chennai,44.18633862,Two Year,4.252698439,187.9111733,7,8.0,1.276649387,1,Debit Card,Mobile,3.0,Organic,0
CUST_08806,24.20752158,Female,Delhi,12.86119114,Two Year,95.60003479,1229.53032,1,7.0,0.12342701,0,UPI,Mobile,4.0,Organic,0
CUST_08807,42.32293109,Male,Hyderabad,35.05004682,One Year,60.48013948,2119.831721,7,7.0,54.99968947,2,Credit Card,Mobile,5.0,Social Media,0
CUST_08808,54.29140864,Female,Mumbai,0.992460569,Two Year,16.672943,92.08675032,3,7.0,3.653937294,2,UPI,Mobile,5.0,Organic,1
CUST_08809,39.9967551,Female,Bangalore,3.147528421,Two Year,82.41226048,259.3949321,5,12.0,2.247921867,1,Credit Card,Desktop,3.0,Social Media,0
CUST_08810,50.12515279,Female,Delhi,5.447740258,Month-to-Month,53.27495225,290.2281021,6,12.0,1.758529482,0,Credit Card,Desktop,1.0,Paid Ad,0
CUST_08811,55.11962409,Male,Chennai,12.33801923,One Year,43.69736858,539.138974,1,3.0,13.78403148,1,Credit Card,Mobile,2.0,Organic,0
CUST_08812,23.93769584,Female,Hyderabad,44.85953791,Month-to-Month,14.43885309,647.7202778,5,11.0,11.38018859,5,UPI,mobile,3.0,Email,1
CUST_08813,35.19792822,Male,Kolkata,10.20131558,Two Year,7.040261381,71.81992811,4,4.0,1.198698023,0,COD,Mobile,1.0,Referral,1
CUST_08814,18.0,Male,Mumbai,25.51472339,One Year,10.29642783,262.7105081,5,5.0,12.32444679,1,Debit Card,Mobile,3.0,Email,1
CUST_08815,40.09883038,Male,Delhi,29.65230351,month-to-month,0.905824655,26.85978761,3,11.0,6.038422491,2,Net Banking,Desktop,4.0,Referral,1
CUST_08816,34.14418531,Female,Bangalore,21.1759169,Two Year,28.19108718,596.9721195,7,6.0,18.34554176,1,Net Banking,Desktop,4.0,Referral,0
CUST_08817,49.91540244,Female,Mumbai,10.60768648,Month-to-Month,15.89396165,246.1688385,6,6.0,0.38079242,0,Credit Card,Desktop,4.0,Social Media,1
CUST_08818,49.06701816,Male,Pune,20.65222107,Two Year,3.14639339,64.98001186,3,8.0,4.705015077,1,UPI,Tablet,5.0,Paid Ad,1
CUST_08819,41.83740021,Female,Delhi,10.05489757,One Year,35.08387609,352.7647806,2,10.0,11.89586429,1,Debit Card,Desktop,3.0,Social Media,0
CUST_08820,38.58113479,Male,Delhi,2.102426011,One Year,77.48248504,162.901192,2,11.0,8.915819126,0,UPI,Desktop,4.0,Paid Ad,0
CUST_08821,41.10042412,Male,Bangalore,118.4214464,Month-to-Month,8.275979584,980.0534724,7,6.0,6.957159954,1,Debit Card,Tablet,4.0,Organic,0
CUST_08822,35.74125046,Male,Bangalore,3.264689787,Month-to-Month,28.07824015,91.66674384,4,5.0,71.21763312,2,Credit Card,Mobile,1.0,Email,1
CUST_08823,35.19792822,Female,Delhi,1.802376727,Month-to-Month,1565.788049,2822.13994,4,11.0,21.24332805,2,Credit Card,Mobile,5.0,Organic,1
CUST_08824,52.31093807,Male,Delhi,50.59425908,Month-to-Month,12.38112313,626.4137512,6,13.0,11.90839935,2,UPI,Tablet,5.0,Paid Ad,0
CUST_08825,53.75467784,Female,Delhi,8.62318389,month-to-month,116.98076,1008.746605,5,10.0,9.363190208,0,UPI,Mobile,4.0,Paid Ad,0
CUST_08826,33.30008963,Female,Bangalore,25.21610357,Month-to-Month,3.129262511,78.90780758,4,7.0,0.104211345,1,Credit Card,Desktop,3.0,Email,0
CUST_08827,37.85163684,Female,Hyderabad,9.575872345,Month-to-Month,182.7389584,1749.884938,4,8.0,23.32665884,3,Credit Card,mobile,5.0,Email,1
CUST_08828,35.9798627,Male,Mumbai,11.92039725,Month-to-Month,5.408364966,64.46985886,6,8.0,0.980066271,1,UPI,Mobile,4.0,Organic,1
CUST_08829,18.0,Male,Hyderabad,7.295149073,One Year,26.62891132,194.2618777,4,8.0,18.54852044,4,Net Banking,Mobile,4.0,Paid Ad,1
CUST_08830,30.96277307,Other,Kolkata,16.34199151,One Year,101.9252735,1027.744927,1,9.0,28.99910147,3,Net Banking,Mobile,5.0,Social Media,1
CUST_08831,54.19645041,Female,Mumbai,12.69169361,Month-to-Month,33.66633064,246.1688385,5,8.0,5.174641483,1,UPI,Mobile,5.0,Email,1
CUST_08832,26.0026895,Male,Delhi,30.58686581,One Year,2.046950646,62.60980473,3,8.0,4.560910455,3,Debit Card,Mobile,2.0,Social Media,0
CUST_08833,60.37452155,Female,Pune,17.19575767,One Year,49.61475959,853.1633827,7,5.0,32.20290517,3,Net Banking,Desktop,5.0,Organic,0
CUST_08834,49.06551572,Female,Mumbai,68.99207024,One Year,5.15495467,355.6509947,7,10.0,16.55827464,4,Net Banking,Desktop,3.0,Email,0
CUST_08835,39.81797781,Female,Delhi,1.026783815,Month-to-Month,150.76892,154.8070868,4,11.0,7.857158093,3,UPI,Desktop,2.0,Paid Ad,1
CUST_08836,41.73011943,Female,Chennai,16.78326558,month-to-month,2.673550929,44.87091528,6,6.0,2.443132452,2,Credit Card,Mobile,4.0,Organic,0
CUST_08837,23.99351964,Male,Mumbai,21.06265254,Two Year,18.74119669,394.7393142,2,11.0,4.282013791,3,Credit Card,Desktop,3.0,Organic,1
CUST_08838,31.81725497,Male,Mumbai,60.67665616,Month-to-Month,3.369183297,204.4307765,6,7.0,6.493047118,3,Credit Card,Mobile,5.0,Paid Ad,0
CUST_08839,52.29678932,Female,Mumbai,1.209790124,One Year,16.672943,290.5978299,6,4.0,1.064835173,1,UPI,Mobile,5.0,Organic,1
CUST_08840,35.19792822,Male,Hyderabad,20.45140653,Two Year,2.092222388,42.78889061,1,12.0,11.30442345,2,Debit Card,Mobile,5.0,Referral,1
CUST_08841,47.73358108,Male,Delhi,46.11881108,Month-to-Month,3.347642342,154.3892847,1,8.0,21.90256058,0,Debit Card,Mobile,3.0,Organic,0
CUST_08842,18.47551773,Male,Chennai,6.647437257,One Year,62.43360538,415.0234745,4,11.0,17.12348452,2,Credit Card,Mobile,4.0,Social Media,0
CUST_08843,20.62209905,Male,Chennai,50.15601951,Two Year,38.43515498,1927.754383,3,7.0,36.62440413,1,Net Banking,Tablet,2.0,Email,0
